task_id,generator_family,eta,eta_value,intended_atoms,realized_P_star_atoms,P_star_size,base_hash,intervened_core_hash,core_equal,intervention_family,intervention_seed,intervention_parameters,requested_scope_stratum,measured_scope_stratum,atom_Ea_json,atom_Va_json,atom_Ca_json,full_CP_star,measured_H_valid,censored,candidate_count,accepted_attempt,acceptance,rejection_reason
regime+bound+asymptote:spline:low:limited:0,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,7bf513cfb9fcb1412b94ed4d5380e64c4c147d1780338f8d04b9a2495d7597a9,8dd4fa3134207e947c58352e041ce86451276a45ca320947d97f261c799f1834,1,c2_negative_level_excursion,573924675,"{""amplitude"": 0.2182446146140915, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 573924675, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.05407290107428414, ""curvature_convex"": 0.002088900126262189, ""direction_decreasing"": 0.5, ""lower_bound_0"": 0.5, ""regime_postchange"": 0.5}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:1,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,4626bca914b5b27f2c6d234b3b80f5a2daf7d605bebf3275989270b6e4cd76aa,d55b43af17d7be0b0e91009f9c7bb1465ecc7411431c692a17ab9a8aaa19cd18,1,c2_negative_level_excursion,2193526135,"{""amplitude"": 0.21824445037057272, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 2193526135, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.054967564022397525, ""curvature_convex"": 5.309983238020527e-05, ""direction_decreasing"": 0.0011154122818915666, ""lower_bound_0"": 0.00040802914630300895, ""regime_postchange"": 0.0011154122818915666}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:2,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,c76547d8cc0204687881fa75c2089ecfa738d02d7349d5a2f7daa6f7a96ad262,e91696e1ef92054414c93d789a3e39518a168709b94ab73739273419c1eb5eb3,1,c2_negative_level_excursion,2836546209,"{""amplitude"": 0.2182442982063066, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 2836546209, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.05566569981451479, ""curvature_convex"": 0.002088604149920633, ""direction_decreasing"": 0.5, ""lower_bound_0"": 0.5, ""regime_postchange"": 0.5}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:3,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,0f7fbe72085c3bb94c10639c7bc81e20a9cf9f9fca7d4a24c6aa9e68fbb3905d,bca20ddb3cbaf821b058e3661c2d5fca12441b4c28fada790b1b68be0a90c87c,1,c2_negative_level_excursion,2020765444,"{""amplitude"": 0.2182443775368053, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 2020765444, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.05571426755336795, ""curvature_convex"": 1.737297286388022e-05, ""direction_decreasing"": 0.00010552928376392257, ""lower_bound_0"": 6.529756016536016e-05, ""regime_postchange"": 0.00010552928376392257}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:4,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,c04c76c97317c888a75fb0ea2977a37d5b9dea8f17d203af4fb520bf927d4e8b,e44e777beae6003bdc4135a0b3065519cff0c445518c5d3c0b386f0752abef8f,1,c2_negative_level_excursion,1591066953,"{""amplitude"": 0.21824428810266314, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1591066953, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.05411951237058704, ""curvature_convex"": 2.2695366840329125e-05, ""direction_decreasing"": 0.00012995280037732954, ""lower_bound_0"": 7.275427284635223e-05, ""regime_postchange"": 0.00012995280037732954}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:5,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,870667e7dec4583707426a6d158080308f46c614638d30e5f810b1006d843542,a51bdac6d0986c54fec2dff3e9507b95b416bb243bf1e75996afd5ba00036f5d,1,c2_negative_level_excursion,1734958331,"{""amplitude"": 0.21824444147499927, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1734958331, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.05398142913376029, ""curvature_convex"": 4.561822993038605e-05, ""direction_decreasing"": 1.0890802719253415e-17, ""lower_bound_0"": 8.75651076269652e-27, ""regime_postchange"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:6,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,3dc84b5d1d5167bf04f43641310e946b9ed982704802e974982903e3c5bd1f00,65fe8a9a1352d91a36af2619883cf022867a2a05dfda185f62855528f5d7bc05,1,c2_negative_level_excursion,1499484338,"{""amplitude"": 0.21824470342856456, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1499484338, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.057321980588252205, ""curvature_convex"": 0.0017874343841934653, ""direction_decreasing"": 0.5000000000000001, ""lower_bound_0"": 0.5000000000000001, ""regime_postchange"": 0.5000000000000001}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:7,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,d99a81bf0bd1bc04acf673498bb0a4bfb773fc7307e06136d64a3ea3b431c9cf,1d8c5f10846c6a1585fa6c6923330e30cc44c7a1d21163f58a726fb6b7ff8efb,1,c2_negative_level_excursion,1513088614,"{""amplitude"": 0.2182446920434163, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1513088614, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.0524056859376489, ""curvature_convex"": 0.007285077237854397, ""direction_decreasing"": 0.023339745576505724, ""lower_bound_0"": 0.023339745576505724, ""regime_postchange"": 0.023339745576505724}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:8,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,ac1ad91aa812430162661c747226ae1bf681472717c27ef712a62b1affe3e8e4,d167cb7e00a54e7974102542a065584ff90f843e5aa468c30f8661fd513be881,1,c2_negative_level_excursion,232241205,"{""amplitude"": 0.2182443662085911, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 232241205, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.04578020464049184, ""curvature_convex"": 0.0010444724389796043, ""direction_decreasing"": 0.19871593240596, ""lower_bound_0"": 5.581924595437714e-11, ""regime_postchange"": 5.581924595437714e-11}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:limited:9,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,fd63fbcb903156bf274fe9d346ac139dd559c0e6d88d0edb109abeb4382f462a,b34af97216f54eff9679db161ff5f22b6c14fdd431e58531870f5bb01804db04,1,c2_negative_level_excursion,1755477029,"{""amplitude"": 0.21824446453765267, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1755477029, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 0.04552657113839945, ""curvature_convex"": 0.0030951537519280053, ""direction_decreasing"": 0.4038494981532777, ""lower_bound_0"": 2.7724714170004685e-06, ""regime_postchange"": 2.7724714170004685e-06}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [0, 0, 0, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",0|0|0|0|0,0.8,0,31,1,accepted,
regime+bound+asymptote:spline:low:intermediate:0,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,aabc9f3cef1fa173cefa6b917274ed192e138642b853372607d877eb6ef530b4,bb6dc8cd251f0847a375ca252dedb10422f5d340a48bdfaa1ebe2f0746415e76,1,c2_negative_level_excursion,876278904,"{""amplitude"": 0.1898154601123694, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 876278904, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 0.055241496053283226, ""curvature_convex"": 0.0019026906220540143, ""direction_decreasing"": 0.5, ""lower_bound_0"": 0.5, ""regime_postchange"": 0.5}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",1|1|1|0|0,1.0,0,31,1,accepted,
regime+bound+asymptote:spline:low:intermediate:1,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,d4d25ba9e2b58dbf6a93bdf501307a07ba77b72ddc18802e4f618ad3e28c8592,8747c405958e0bac8063859c8d982ba29d91f28ea569335cd59e9a4ff5a6f9d9,1,c2_negative_level_excursion,4161474739,"{""amplitude"": 0.18981285693557365, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 4161474739, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 0.05406695794553586, ""curvature_convex"": 0.004077728341876617, ""direction_decreasing"": 0.15122057457759067, ""lower_bound_0"": 8.001796213492536e-05, ""regime_postchange"": 8.001796213492536e-05}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",1|1|1|0|0,1.0,0,31,1,accepted,
regime+bound+asymptote:spline:low:intermediate:2,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,9723c718588bb2fe75cf2729e8e3c6d63fbe60af1536dd97f85f64b48570a145,8de6db6a77b2659c0236414a3a499011f21a4ea5f2c29125a647b70a7fb78713,1,c2_negative_level_excursion,1042771525,"{""amplitude"": 0.18981671771443254, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 1042771525, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 0.05694935681322439, ""curvature_convex"": 0.0008544424139079405, ""direction_decreasing"": 0.16728358007312558, ""lower_bound_0"": 0.18373028783358933, ""regime_postchange"": 0.16728358007312558}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",1|1|1|0|0,1.0,0,31,1,accepted,
regime+bound+asymptote:spline:low:intermediate:3,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,88f57385b3704a34f1c4a3e33fd95e067d88694a45d819427057f44ddc0b08bf,f855531dd26366b7696e46e50c5e7087f37807963cff8ac40fce156540cbb576,1,c2_negative_level_excursion,3035935883,"{""amplitude"": 0.1898158461692972, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 3035935883, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 0.053454536029896076, ""curvature_convex"": 0.002739176472212448, ""direction_decreasing"": 0.46415111088366356, ""lower_bound_0"": 0.46415111088366356, ""regime_postchange"": 0.46415111088366356}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",1|1|1|0|0,1.0,0,31,1,accepted,
regime+bound+asymptote:spline:low:intermediate:4,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,9eff64da330bdd806562066196b2ecb50c60127ab5da7b297929ae43b615c88a,3664f961338862a1d2815b235d0c80a70d4cba139c97b3c0add3e1c052932f8b,1,c2_negative_level_excursion,2206142308,"{""amplitude"": 0.1898157701118031, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 2206142308, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 0.04880716748553887, ""curvature_convex"": 2.2457441340208502e-09, ""direction_decreasing"": 8.75651076269652e-27, ""lower_bound_0"": 8.75651076269652e-27, ""regime_postchange"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",1|1|1|0|0,1.0,0,31,1,accepted,
regime+bound+asymptote:spline:low:intermediate:5,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,cfdeb6480af0b13f41630baf6b6b933067af16c5d77777eff089353067b8cc92,d990f0b4554ddc2ed3a48b59e838a9c83bb4ac207d1e34ed2bd993e0e3eb9881,1,c2_negative_level_excursion,413115612,"{""amplitude"": 0.1898175989731834, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 413115612, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 0.05297223508090373, ""curvature_convex"": 0.0071149949974871505, ""direction_decreasing"": 0.02606197844430087, ""lower_bound_0"": 0.02606197844430087, ""regime_postchange"": 0.02606197844430087}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",1|1|1|0|0,1.0,0,31,1,accepted,
regime+bound+asymptote:spline:low:intermediate:6,spline,low,0.2,regime_postchange|lower_bound_0|asymptote_to_0_from_above,asymptote_to_0_from_above|curvature_convex|direction_decreasing|lower_bound_0|regime_postchange,5,197b866d39a6725817ee584587de24e815ff2b1d6eee207757ec6744cda915dc,5a633cdf0a2a65d2a1fd829f7f5997c7bce735c225d8f645fd42586b072c2ccc,1,c2_negative_level_excursion,95405568,"{""amplitude"": 0.18981713230878838, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 95405568, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 0.04896236294295133, ""curvature_convex"": 0.0008587576205311924, ""direction_decreasing"": 0.13189504129070273, ""lower_bound_0"": 1.1156951591763026e-11, ""regime_postchange"": 1.1156951591763026e-11}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""curvature_convex"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 0, 0], ""regime_postchange"": [1, 1, 1, 1, 1]}",1|1|1|0|0,1.0,0,31,1,accepted,
