task_id,field,generator,draw,baseline_specification_state,sign,epsilon_break,break_status,epsilon_CW,CW_status,delta_epsilon_CW
asymptotic_limit:spline:24,asymptotic_limit,spline,24,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:24,asymptotic_limit,spline,24,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:24,asymptotic_limit,spline,24,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:24,asymptotic_limit,spline,24,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:24,asymptotic_limit,spline,24,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:25,asymptotic_limit,spline,25,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:25,asymptotic_limit,spline,25,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:25,asymptotic_limit,spline,25,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:25,asymptotic_limit,spline,25,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:25,asymptotic_limit,spline,25,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:25,asymptotic_limit,spline,25,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:26,asymptotic_limit,spline,26,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:26,asymptotic_limit,spline,26,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:26,asymptotic_limit,spline,26,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:26,asymptotic_limit,spline,26,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:26,asymptotic_limit,spline,26,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:26,asymptotic_limit,spline,26,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:27,asymptotic_limit,spline,27,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:27,asymptotic_limit,spline,27,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:27,asymptotic_limit,spline,27,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:27,asymptotic_limit,spline,27,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:27,asymptotic_limit,spline,27,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:27,asymptotic_limit,spline,27,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:28,asymptotic_limit,spline,28,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:28,asymptotic_limit,spline,28,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:28,asymptotic_limit,spline,28,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:28,asymptotic_limit,spline,28,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:28,asymptotic_limit,spline,28,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:28,asymptotic_limit,spline,28,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:29,asymptotic_limit,spline,29,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:29,asymptotic_limit,spline,29,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:29,asymptotic_limit,spline,29,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:29,asymptotic_limit,spline,29,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:spline:29,asymptotic_limit,spline,29,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:spline:29,asymptotic_limit,spline,29,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:0,asymptotic_limit,basis,0,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:1,asymptotic_limit,basis,1,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:1,asymptotic_limit,basis,1,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:1,asymptotic_limit,basis,1,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:1,asymptotic_limit,basis,1,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:1,asymptotic_limit,basis,1,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:1,asymptotic_limit,basis,1,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:2,asymptotic_limit,basis,2,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:2,asymptotic_limit,basis,2,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:2,asymptotic_limit,basis,2,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:2,asymptotic_limit,basis,2,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:2,asymptotic_limit,basis,2,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:2,asymptotic_limit,basis,2,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:3,asymptotic_limit,basis,3,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:3,asymptotic_limit,basis,3,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:3,asymptotic_limit,basis,3,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:3,asymptotic_limit,basis,3,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:3,asymptotic_limit,basis,3,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:3,asymptotic_limit,basis,3,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:4,asymptotic_limit,basis,4,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:4,asymptotic_limit,basis,4,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:4,asymptotic_limit,basis,4,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:4,asymptotic_limit,basis,4,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:4,asymptotic_limit,basis,4,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:4,asymptotic_limit,basis,4,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:5,asymptotic_limit,basis,5,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:5,asymptotic_limit,basis,5,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:5,asymptotic_limit,basis,5,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:5,asymptotic_limit,basis,5,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:5,asymptotic_limit,basis,5,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:5,asymptotic_limit,basis,5,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:6,asymptotic_limit,basis,6,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:6,asymptotic_limit,basis,6,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:6,asymptotic_limit,basis,6,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:6,asymptotic_limit,basis,6,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:6,asymptotic_limit,basis,6,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:6,asymptotic_limit,basis,6,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:7,asymptotic_limit,basis,7,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:7,asymptotic_limit,basis,7,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:7,asymptotic_limit,basis,7,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:7,asymptotic_limit,basis,7,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:7,asymptotic_limit,basis,7,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:7,asymptotic_limit,basis,7,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:8,asymptotic_limit,basis,8,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:8,asymptotic_limit,basis,8,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:8,asymptotic_limit,basis,8,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:8,asymptotic_limit,basis,8,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:8,asymptotic_limit,basis,8,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:8,asymptotic_limit,basis,8,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:9,asymptotic_limit,basis,9,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:9,asymptotic_limit,basis,9,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:9,asymptotic_limit,basis,9,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:9,asymptotic_limit,basis,9,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:9,asymptotic_limit,basis,9,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:9,asymptotic_limit,basis,9,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:10,asymptotic_limit,basis,10,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:10,asymptotic_limit,basis,10,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:10,asymptotic_limit,basis,10,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:10,asymptotic_limit,basis,10,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:10,asymptotic_limit,basis,10,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:10,asymptotic_limit,basis,10,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:11,asymptotic_limit,basis,11,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:11,asymptotic_limit,basis,11,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:11,asymptotic_limit,basis,11,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:11,asymptotic_limit,basis,11,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:11,asymptotic_limit,basis,11,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:11,asymptotic_limit,basis,11,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:12,asymptotic_limit,basis,12,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:12,asymptotic_limit,basis,12,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:12,asymptotic_limit,basis,12,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:12,asymptotic_limit,basis,12,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:12,asymptotic_limit,basis,12,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:12,asymptotic_limit,basis,12,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:13,asymptotic_limit,basis,13,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:13,asymptotic_limit,basis,13,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:13,asymptotic_limit,basis,13,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:13,asymptotic_limit,basis,13,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:13,asymptotic_limit,basis,13,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:13,asymptotic_limit,basis,13,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:14,asymptotic_limit,basis,14,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:14,asymptotic_limit,basis,14,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:14,asymptotic_limit,basis,14,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:14,asymptotic_limit,basis,14,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:14,asymptotic_limit,basis,14,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:14,asymptotic_limit,basis,14,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:15,asymptotic_limit,basis,15,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:15,asymptotic_limit,basis,15,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:15,asymptotic_limit,basis,15,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:15,asymptotic_limit,basis,15,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:15,asymptotic_limit,basis,15,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:15,asymptotic_limit,basis,15,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:16,asymptotic_limit,basis,16,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:16,asymptotic_limit,basis,16,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:16,asymptotic_limit,basis,16,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:16,asymptotic_limit,basis,16,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:16,asymptotic_limit,basis,16,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:16,asymptotic_limit,basis,16,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:17,asymptotic_limit,basis,17,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:17,asymptotic_limit,basis,17,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:17,asymptotic_limit,basis,17,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:17,asymptotic_limit,basis,17,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:17,asymptotic_limit,basis,17,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:17,asymptotic_limit,basis,17,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:18,asymptotic_limit,basis,18,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:18,asymptotic_limit,basis,18,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:18,asymptotic_limit,basis,18,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:18,asymptotic_limit,basis,18,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:18,asymptotic_limit,basis,18,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:18,asymptotic_limit,basis,18,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:19,asymptotic_limit,basis,19,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:19,asymptotic_limit,basis,19,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:19,asymptotic_limit,basis,19,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:19,asymptotic_limit,basis,19,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:19,asymptotic_limit,basis,19,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:19,asymptotic_limit,basis,19,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:20,asymptotic_limit,basis,20,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:20,asymptotic_limit,basis,20,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:20,asymptotic_limit,basis,20,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:20,asymptotic_limit,basis,20,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:20,asymptotic_limit,basis,20,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:20,asymptotic_limit,basis,20,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:21,asymptotic_limit,basis,21,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:21,asymptotic_limit,basis,21,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:21,asymptotic_limit,basis,21,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:21,asymptotic_limit,basis,21,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:21,asymptotic_limit,basis,21,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:21,asymptotic_limit,basis,21,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:22,asymptotic_limit,basis,22,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:22,asymptotic_limit,basis,22,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:22,asymptotic_limit,basis,22,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:22,asymptotic_limit,basis,22,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:22,asymptotic_limit,basis,22,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:22,asymptotic_limit,basis,22,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:23,asymptotic_limit,basis,23,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:23,asymptotic_limit,basis,23,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:23,asymptotic_limit,basis,23,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:23,asymptotic_limit,basis,23,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:23,asymptotic_limit,basis,23,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:23,asymptotic_limit,basis,23,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:24,asymptotic_limit,basis,24,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:24,asymptotic_limit,basis,24,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:24,asymptotic_limit,basis,24,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:24,asymptotic_limit,basis,24,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:24,asymptotic_limit,basis,24,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:24,asymptotic_limit,basis,24,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:25,asymptotic_limit,basis,25,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:25,asymptotic_limit,basis,25,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:25,asymptotic_limit,basis,25,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:25,asymptotic_limit,basis,25,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:25,asymptotic_limit,basis,25,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:25,asymptotic_limit,basis,25,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:26,asymptotic_limit,basis,26,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:26,asymptotic_limit,basis,26,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:26,asymptotic_limit,basis,26,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:26,asymptotic_limit,basis,26,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:26,asymptotic_limit,basis,26,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:26,asymptotic_limit,basis,26,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:27,asymptotic_limit,basis,27,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:27,asymptotic_limit,basis,27,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:27,asymptotic_limit,basis,27,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:27,asymptotic_limit,basis,27,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:27,asymptotic_limit,basis,27,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:27,asymptotic_limit,basis,27,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:28,asymptotic_limit,basis,28,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:28,asymptotic_limit,basis,28,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:28,asymptotic_limit,basis,28,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:28,asymptotic_limit,basis,28,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:28,asymptotic_limit,basis,28,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:28,asymptotic_limit,basis,28,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:29,asymptotic_limit,basis,29,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:29,asymptotic_limit,basis,29,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:29,asymptotic_limit,basis,29,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:29,asymptotic_limit,basis,29,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:basis:29,asymptotic_limit,basis,29,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:basis:29,asymptotic_limit,basis,29,r0=+0.8,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=-0.8,1,0.025,observed,0.025,observed,0.0
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.0,1,0.05,observed,0.05,observed,0.0
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
asymptotic_limit:ode:0,asymptotic_limit,ode,0,r0=+0.8,1,0.05,observed,0.05,observed,0.0
