task_id,primitive,tier,generator,seed,horizon,V_raw,C_contiguous,H_valid,tau_v
bound:local:basis:12,bound,local,basis,12,0.45,1,1,0.6,0.5519686694028175
bound:local:basis:12,bound,local,basis,12,0.5,1,1,0.6,0.5519686694028175
bound:local:basis:12,bound,local,basis,12,0.6,1,1,0.6,0.5519686694028175
bound:local:basis:12,bound,local,basis,12,0.7,0,0,0.6,0.5519686694028175
bound:local:basis:12,bound,local,basis,12,0.8,0,0,0.6,0.5519686694028175
bound:local:basis:12,bound,local,basis,12,0.9,0,0,0.6,0.5519686694028175
bound:local:basis:12,bound,local,basis,12,1.0,0,0,0.6,0.5519686694028175
bound:local:basis:13,bound,local,basis,13,0.45,1,1,0.6,0.5616647462959862
bound:local:basis:13,bound,local,basis,13,0.5,1,1,0.6,0.5616647462959862
bound:local:basis:13,bound,local,basis,13,0.6,1,1,0.6,0.5616647462959862
bound:local:basis:13,bound,local,basis,13,0.7,0,0,0.6,0.5616647462959862
bound:local:basis:13,bound,local,basis,13,0.8,0,0,0.6,0.5616647462959862
bound:local:basis:13,bound,local,basis,13,0.9,0,0,0.6,0.5616647462959862
bound:local:basis:13,bound,local,basis,13,1.0,0,0,0.6,0.5616647462959862
bound:local:basis:14,bound,local,basis,14,0.45,1,1,0.6,0.5406023430637675
bound:local:basis:14,bound,local,basis,14,0.5,1,1,0.6,0.5406023430637675
bound:local:basis:14,bound,local,basis,14,0.6,1,1,0.6,0.5406023430637675
bound:local:basis:14,bound,local,basis,14,0.7,0,0,0.6,0.5406023430637675
bound:local:basis:14,bound,local,basis,14,0.8,0,0,0.6,0.5406023430637675
bound:local:basis:14,bound,local,basis,14,0.9,0,0,0.6,0.5406023430637675
bound:local:basis:14,bound,local,basis,14,1.0,0,0,0.6,0.5406023430637675
bound:local:basis:15,bound,local,basis,15,0.45,1,1,0.6,0.5472141078916547
bound:local:basis:15,bound,local,basis,15,0.5,1,1,0.6,0.5472141078916547
bound:local:basis:15,bound,local,basis,15,0.6,1,1,0.6,0.5472141078916547
bound:local:basis:15,bound,local,basis,15,0.7,0,0,0.6,0.5472141078916547
bound:local:basis:15,bound,local,basis,15,0.8,0,0,0.6,0.5472141078916547
bound:local:basis:15,bound,local,basis,15,0.9,0,0,0.6,0.5472141078916547
bound:local:basis:15,bound,local,basis,15,1.0,0,0,0.6,0.5472141078916547
bound:local:basis:16,bound,local,basis,16,0.45,1,1,0.6,0.5601102005889934
bound:local:basis:16,bound,local,basis,16,0.5,1,1,0.6,0.5601102005889934
bound:local:basis:16,bound,local,basis,16,0.6,1,1,0.6,0.5601102005889934
bound:local:basis:16,bound,local,basis,16,0.7,0,0,0.6,0.5601102005889934
bound:local:basis:16,bound,local,basis,16,0.8,0,0,0.6,0.5601102005889934
bound:local:basis:16,bound,local,basis,16,0.9,0,0,0.6,0.5601102005889934
bound:local:basis:16,bound,local,basis,16,1.0,0,0,0.6,0.5601102005889934
bound:local:basis:17,bound,local,basis,17,0.45,1,1,0.6,0.5297660049427723
bound:local:basis:17,bound,local,basis,17,0.5,1,1,0.6,0.5297660049427723
bound:local:basis:17,bound,local,basis,17,0.6,1,1,0.6,0.5297660049427723
bound:local:basis:17,bound,local,basis,17,0.7,0,0,0.6,0.5297660049427723
bound:local:basis:17,bound,local,basis,17,0.8,0,0,0.6,0.5297660049427723
bound:local:basis:17,bound,local,basis,17,0.9,0,0,0.6,0.5297660049427723
bound:local:basis:17,bound,local,basis,17,1.0,0,0,0.6,0.5297660049427723
bound:local:basis:18,bound,local,basis,18,0.45,1,1,0.6,0.5457750390856467
bound:local:basis:18,bound,local,basis,18,0.5,1,1,0.6,0.5457750390856467
bound:local:basis:18,bound,local,basis,18,0.6,1,1,0.6,0.5457750390856467
bound:local:basis:18,bound,local,basis,18,0.7,0,0,0.6,0.5457750390856467
bound:local:basis:18,bound,local,basis,18,0.8,0,0,0.6,0.5457750390856467
bound:local:basis:18,bound,local,basis,18,0.9,0,0,0.6,0.5457750390856467
bound:local:basis:18,bound,local,basis,18,1.0,0,0,0.6,0.5457750390856467
bound:local:basis:19,bound,local,basis,19,0.45,1,1,0.6,0.525251203331836
bound:local:basis:19,bound,local,basis,19,0.5,1,1,0.6,0.525251203331836
bound:local:basis:19,bound,local,basis,19,0.6,1,1,0.6,0.525251203331836
bound:local:basis:19,bound,local,basis,19,0.7,0,0,0.6,0.525251203331836
bound:local:basis:19,bound,local,basis,19,0.8,0,0,0.6,0.525251203331836
bound:local:basis:19,bound,local,basis,19,0.9,0,0,0.6,0.525251203331836
bound:local:basis:19,bound,local,basis,19,1.0,0,0,0.6,0.525251203331836
bound:local:basis:20,bound,local,basis,20,0.45,1,1,0.6,0.5479910454855919
bound:local:basis:20,bound,local,basis,20,0.5,1,1,0.6,0.5479910454855919
bound:local:basis:20,bound,local,basis,20,0.6,1,1,0.6,0.5479910454855919
bound:local:basis:20,bound,local,basis,20,0.7,0,0,0.6,0.5479910454855919
bound:local:basis:20,bound,local,basis,20,0.8,0,0,0.6,0.5479910454855919
bound:local:basis:20,bound,local,basis,20,0.9,0,0,0.6,0.5479910454855919
bound:local:basis:20,bound,local,basis,20,1.0,0,0,0.6,0.5479910454855919
bound:local:basis:21,bound,local,basis,21,0.45,1,1,0.6,0.5415063102615619
bound:local:basis:21,bound,local,basis,21,0.5,1,1,0.6,0.5415063102615619
bound:local:basis:21,bound,local,basis,21,0.6,1,1,0.6,0.5415063102615619
bound:local:basis:21,bound,local,basis,21,0.7,0,0,0.6,0.5415063102615619
bound:local:basis:21,bound,local,basis,21,0.8,0,0,0.6,0.5415063102615619
bound:local:basis:21,bound,local,basis,21,0.9,0,0,0.6,0.5415063102615619
bound:local:basis:21,bound,local,basis,21,1.0,0,0,0.6,0.5415063102615619
bound:local:basis:22,bound,local,basis,22,0.45,1,1,0.6,0.5220254938752301
bound:local:basis:22,bound,local,basis,22,0.5,1,1,0.6,0.5220254938752301
bound:local:basis:22,bound,local,basis,22,0.6,1,1,0.6,0.5220254938752301
bound:local:basis:22,bound,local,basis,22,0.7,0,0,0.6,0.5220254938752301
bound:local:basis:22,bound,local,basis,22,0.8,0,0,0.6,0.5220254938752301
bound:local:basis:22,bound,local,basis,22,0.9,0,0,0.6,0.5220254938752301
bound:local:basis:22,bound,local,basis,22,1.0,0,0,0.6,0.5220254938752301
bound:local:basis:23,bound,local,basis,23,0.45,1,1,0.6,0.5619465761943585
bound:local:basis:23,bound,local,basis,23,0.5,1,1,0.6,0.5619465761943585
bound:local:basis:23,bound,local,basis,23,0.6,1,1,0.6,0.5619465761943585
bound:local:basis:23,bound,local,basis,23,0.7,0,0,0.6,0.5619465761943585
bound:local:basis:23,bound,local,basis,23,0.8,0,0,0.6,0.5619465761943585
bound:local:basis:23,bound,local,basis,23,0.9,0,0,0.6,0.5619465761943585
bound:local:basis:23,bound,local,basis,23,1.0,0,0,0.6,0.5619465761943585
bound:local:basis:24,bound,local,basis,24,0.45,1,1,0.6,0.5441555033154696
bound:local:basis:24,bound,local,basis,24,0.5,1,1,0.6,0.5441555033154696
bound:local:basis:24,bound,local,basis,24,0.6,1,1,0.6,0.5441555033154696
bound:local:basis:24,bound,local,basis,24,0.7,0,0,0.6,0.5441555033154696
bound:local:basis:24,bound,local,basis,24,0.8,0,0,0.6,0.5441555033154696
bound:local:basis:24,bound,local,basis,24,0.9,0,0,0.6,0.5441555033154696
bound:local:basis:24,bound,local,basis,24,1.0,0,0,0.6,0.5441555033154696
bound:local:basis:25,bound,local,basis,25,0.45,1,1,0.6,0.5632270618007257
bound:local:basis:25,bound,local,basis,25,0.5,1,1,0.6,0.5632270618007257
bound:local:basis:25,bound,local,basis,25,0.6,1,1,0.6,0.5632270618007257
bound:local:basis:25,bound,local,basis,25,0.7,0,0,0.6,0.5632270618007257
bound:local:basis:25,bound,local,basis,25,0.8,0,0,0.6,0.5632270618007257
bound:local:basis:25,bound,local,basis,25,0.9,0,0,0.6,0.5632270618007257
bound:local:basis:25,bound,local,basis,25,1.0,0,0,0.6,0.5632270618007257
bound:local:basis:26,bound,local,basis,26,0.45,1,1,0.6,0.5545138247545072
bound:local:basis:26,bound,local,basis,26,0.5,1,1,0.6,0.5545138247545072
bound:local:basis:26,bound,local,basis,26,0.6,1,1,0.6,0.5545138247545072
bound:local:basis:26,bound,local,basis,26,0.7,0,0,0.6,0.5545138247545072
bound:local:basis:26,bound,local,basis,26,0.8,0,0,0.6,0.5545138247545072
bound:local:basis:26,bound,local,basis,26,0.9,0,0,0.6,0.5545138247545072
bound:local:basis:26,bound,local,basis,26,1.0,0,0,0.6,0.5545138247545072
bound:local:basis:27,bound,local,basis,27,0.45,1,1,0.6,0.5387051458867421
bound:local:basis:27,bound,local,basis,27,0.5,1,1,0.6,0.5387051458867421
bound:local:basis:27,bound,local,basis,27,0.6,1,1,0.6,0.5387051458867421
bound:local:basis:27,bound,local,basis,27,0.7,0,0,0.6,0.5387051458867421
bound:local:basis:27,bound,local,basis,27,0.8,0,0,0.6,0.5387051458867421
bound:local:basis:27,bound,local,basis,27,0.9,0,0,0.6,0.5387051458867421
bound:local:basis:27,bound,local,basis,27,1.0,0,0,0.6,0.5387051458867421
bound:local:basis:28,bound,local,basis,28,0.45,1,1,0.6,0.5311598705759204
bound:local:basis:28,bound,local,basis,28,0.5,1,1,0.6,0.5311598705759204
bound:local:basis:28,bound,local,basis,28,0.6,1,1,0.6,0.5311598705759204
bound:local:basis:28,bound,local,basis,28,0.7,0,0,0.6,0.5311598705759204
bound:local:basis:28,bound,local,basis,28,0.8,0,0,0.6,0.5311598705759204
bound:local:basis:28,bound,local,basis,28,0.9,0,0,0.6,0.5311598705759204
bound:local:basis:28,bound,local,basis,28,1.0,0,0,0.6,0.5311598705759204
bound:local:basis:29,bound,local,basis,29,0.45,1,1,0.6,0.54737683442797
bound:local:basis:29,bound,local,basis,29,0.5,1,1,0.6,0.54737683442797
bound:local:basis:29,bound,local,basis,29,0.6,1,1,0.6,0.54737683442797
bound:local:basis:29,bound,local,basis,29,0.7,0,0,0.6,0.54737683442797
bound:local:basis:29,bound,local,basis,29,0.8,0,0,0.6,0.54737683442797
bound:local:basis:29,bound,local,basis,29,0.9,0,0,0.6,0.54737683442797
bound:local:basis:29,bound,local,basis,29,1.0,0,0,0.6,0.54737683442797
bound:local:ode:0,bound,local,ode,0,0.45,1,1,0.6,0.5634753270787948
bound:local:ode:0,bound,local,ode,0,0.5,1,1,0.6,0.5634753270787948
bound:local:ode:0,bound,local,ode,0,0.6,1,1,0.6,0.5634753270787948
bound:local:ode:0,bound,local,ode,0,0.7,0,0,0.6,0.5634753270787948
bound:local:ode:0,bound,local,ode,0,0.8,0,0,0.6,0.5634753270787948
bound:local:ode:0,bound,local,ode,0,0.9,0,0,0.6,0.5634753270787948
bound:local:ode:0,bound,local,ode,0,1.0,0,0,0.6,0.5634753270787948
bound:local:ode:1,bound,local,ode,1,0.45,1,1,0.6,0.5303728381139206
bound:local:ode:1,bound,local,ode,1,0.5,1,1,0.6,0.5303728381139206
bound:local:ode:1,bound,local,ode,1,0.6,1,1,0.6,0.5303728381139206
bound:local:ode:1,bound,local,ode,1,0.7,0,0,0.6,0.5303728381139206
bound:local:ode:1,bound,local,ode,1,0.8,0,0,0.6,0.5303728381139206
bound:local:ode:1,bound,local,ode,1,0.9,0,0,0.6,0.5303728381139206
bound:local:ode:1,bound,local,ode,1,1.0,0,0,0.6,0.5303728381139206
bound:local:ode:2,bound,local,ode,2,0.45,1,1,0.6,0.5696106955765748
bound:local:ode:2,bound,local,ode,2,0.5,1,1,0.6,0.5696106955765748
bound:local:ode:2,bound,local,ode,2,0.6,1,1,0.6,0.5696106955765748
bound:local:ode:2,bound,local,ode,2,0.7,0,0,0.6,0.5696106955765748
bound:local:ode:2,bound,local,ode,2,0.8,0,0,0.6,0.5696106955765748
bound:local:ode:2,bound,local,ode,2,0.9,0,0,0.6,0.5696106955765748
bound:local:ode:2,bound,local,ode,2,1.0,0,0,0.6,0.5696106955765748
bound:local:ode:3,bound,local,ode,3,0.45,1,1,0.6,0.5547574435635243
bound:local:ode:3,bound,local,ode,3,0.5,1,1,0.6,0.5547574435635243
bound:local:ode:3,bound,local,ode,3,0.6,1,1,0.6,0.5547574435635243
bound:local:ode:3,bound,local,ode,3,0.7,0,0,0.6,0.5547574435635243
bound:local:ode:3,bound,local,ode,3,0.8,0,0,0.6,0.5547574435635243
bound:local:ode:3,bound,local,ode,3,0.9,0,0,0.6,0.5547574435635243
bound:local:ode:3,bound,local,ode,3,1.0,0,0,0.6,0.5547574435635243
bound:local:ode:4,bound,local,ode,4,0.45,1,1,0.6,0.5334522144169608
bound:local:ode:4,bound,local,ode,4,0.5,1,1,0.6,0.5334522144169608
bound:local:ode:4,bound,local,ode,4,0.6,1,1,0.6,0.5334522144169608
bound:local:ode:4,bound,local,ode,4,0.7,0,0,0.6,0.5334522144169608
bound:local:ode:4,bound,local,ode,4,0.8,0,0,0.6,0.5334522144169608
bound:local:ode:4,bound,local,ode,4,0.9,0,0,0.6,0.5334522144169608
bound:local:ode:4,bound,local,ode,4,1.0,0,0,0.6,0.5334522144169608
bound:local:ode:5,bound,local,ode,5,0.45,1,1,0.6,0.5206026926799535
bound:local:ode:5,bound,local,ode,5,0.5,1,1,0.6,0.5206026926799535
bound:local:ode:5,bound,local,ode,5,0.6,1,1,0.6,0.5206026926799535
bound:local:ode:5,bound,local,ode,5,0.7,0,0,0.6,0.5206026926799535
bound:local:ode:5,bound,local,ode,5,0.8,0,0,0.6,0.5206026926799535
bound:local:ode:5,bound,local,ode,5,0.9,0,0,0.6,0.5206026926799535
bound:local:ode:5,bound,local,ode,5,1.0,0,0,0.6,0.5206026926799535
bound:local:ode:6,bound,local,ode,6,0.45,1,1,0.6,0.5513856169905218
bound:local:ode:6,bound,local,ode,6,0.5,1,1,0.6,0.5513856169905218
bound:local:ode:6,bound,local,ode,6,0.6,1,1,0.6,0.5513856169905218
bound:local:ode:6,bound,local,ode,6,0.7,0,0,0.6,0.5513856169905218
bound:local:ode:6,bound,local,ode,6,0.8,0,0,0.6,0.5513856169905218
bound:local:ode:6,bound,local,ode,6,0.9,0,0,0.6,0.5513856169905218
bound:local:ode:6,bound,local,ode,6,1.0,0,0,0.6,0.5513856169905218
bound:local:ode:7,bound,local,ode,7,0.45,1,1,0.6,0.5571368438936648
bound:local:ode:7,bound,local,ode,7,0.5,1,1,0.6,0.5571368438936648
bound:local:ode:7,bound,local,ode,7,0.6,1,1,0.6,0.5571368438936648
bound:local:ode:7,bound,local,ode,7,0.7,0,0,0.6,0.5571368438936648
bound:local:ode:7,bound,local,ode,7,0.8,0,0,0.6,0.5571368438936648
bound:local:ode:7,bound,local,ode,7,0.9,0,0,0.6,0.5571368438936648
bound:local:ode:7,bound,local,ode,7,1.0,0,0,0.6,0.5571368438936648
bound:local:ode:8,bound,local,ode,8,0.45,1,1,0.6,0.5466403036605281
bound:local:ode:8,bound,local,ode,8,0.5,1,1,0.6,0.5466403036605281
bound:local:ode:8,bound,local,ode,8,0.6,1,1,0.6,0.5466403036605281
bound:local:ode:8,bound,local,ode,8,0.7,0,0,0.6,0.5466403036605281
bound:local:ode:8,bound,local,ode,8,0.8,0,0,0.6,0.5466403036605281
bound:local:ode:8,bound,local,ode,8,0.9,0,0,0.6,0.5466403036605281
bound:local:ode:8,bound,local,ode,8,1.0,0,0,0.6,0.5466403036605281
bound:local:ode:9,bound,local,ode,9,0.45,1,1,0.6,0.5230976006175345
bound:local:ode:9,bound,local,ode,9,0.5,1,1,0.6,0.5230976006175345
bound:local:ode:9,bound,local,ode,9,0.6,1,1,0.6,0.5230976006175345
bound:local:ode:9,bound,local,ode,9,0.7,0,0,0.6,0.5230976006175345
bound:local:ode:9,bound,local,ode,9,0.8,0,0,0.6,0.5230976006175345
bound:local:ode:9,bound,local,ode,9,0.9,0,0,0.6,0.5230976006175345
bound:local:ode:9,bound,local,ode,9,1.0,0,0,0.6,0.5230976006175345
bound:local:ode:10,bound,local,ode,10,0.45,1,1,0.6,0.5332607342876686
bound:local:ode:10,bound,local,ode,10,0.5,1,1,0.6,0.5332607342876686
bound:local:ode:10,bound,local,ode,10,0.6,1,1,0.6,0.5332607342876686
bound:local:ode:10,bound,local,ode,10,0.7,0,0,0.6,0.5332607342876686
bound:local:ode:10,bound,local,ode,10,0.8,0,0,0.6,0.5332607342876686
bound:local:ode:10,bound,local,ode,10,0.9,0,0,0.6,0.5332607342876686
bound:local:ode:10,bound,local,ode,10,1.0,0,0,0.6,0.5332607342876686
bound:local:ode:11,bound,local,ode,11,0.45,1,1,0.6,0.5348867678939287
bound:local:ode:11,bound,local,ode,11,0.5,1,1,0.6,0.5348867678939287
bound:local:ode:11,bound,local,ode,11,0.6,1,1,0.6,0.5348867678939287
bound:local:ode:11,bound,local,ode,11,0.7,0,0,0.6,0.5348867678939287
bound:local:ode:11,bound,local,ode,11,0.8,0,0,0.6,0.5348867678939287
bound:local:ode:11,bound,local,ode,11,0.9,0,0,0.6,0.5348867678939287
bound:local:ode:11,bound,local,ode,11,1.0,0,0,0.6,0.5348867678939287
bound:local:ode:12,bound,local,ode,12,0.45,1,1,0.6,0.5306366497406129
bound:local:ode:12,bound,local,ode,12,0.5,1,1,0.6,0.5306366497406129
bound:local:ode:12,bound,local,ode,12,0.6,1,1,0.6,0.5306366497406129
bound:local:ode:12,bound,local,ode,12,0.7,0,0,0.6,0.5306366497406129
bound:local:ode:12,bound,local,ode,12,0.8,0,0,0.6,0.5306366497406129
bound:local:ode:12,bound,local,ode,12,0.9,0,0,0.6,0.5306366497406129
bound:local:ode:12,bound,local,ode,12,1.0,0,0,0.6,0.5306366497406129
bound:local:ode:13,bound,local,ode,13,0.45,1,1,0.6,0.5221296052920379
bound:local:ode:13,bound,local,ode,13,0.5,1,1,0.6,0.5221296052920379
bound:local:ode:13,bound,local,ode,13,0.6,1,1,0.6,0.5221296052920379
bound:local:ode:13,bound,local,ode,13,0.7,0,0,0.6,0.5221296052920379
bound:local:ode:13,bound,local,ode,13,0.8,0,0,0.6,0.5221296052920379
bound:local:ode:13,bound,local,ode,13,0.9,0,0,0.6,0.5221296052920379
bound:local:ode:13,bound,local,ode,13,1.0,0,0,0.6,0.5221296052920379
bound:local:ode:14,bound,local,ode,14,0.45,1,1,0.6,0.5511707745357334
bound:local:ode:14,bound,local,ode,14,0.5,1,1,0.6,0.5511707745357334
bound:local:ode:14,bound,local,ode,14,0.6,1,1,0.6,0.5511707745357334
bound:local:ode:14,bound,local,ode,14,0.7,0,0,0.6,0.5511707745357334
bound:local:ode:14,bound,local,ode,14,0.8,0,0,0.6,0.5511707745357334
bound:local:ode:14,bound,local,ode,14,0.9,0,0,0.6,0.5511707745357334
bound:local:ode:14,bound,local,ode,14,1.0,0,0,0.6,0.5511707745357334
bound:local:ode:15,bound,local,ode,15,0.45,1,1,0.6,0.5669166082488319
bound:local:ode:15,bound,local,ode,15,0.5,1,1,0.6,0.5669166082488319
bound:local:ode:15,bound,local,ode,15,0.6,1,1,0.6,0.5669166082488319
bound:local:ode:15,bound,local,ode,15,0.7,0,0,0.6,0.5669166082488319
bound:local:ode:15,bound,local,ode,15,0.8,0,0,0.6,0.5669166082488319
bound:local:ode:15,bound,local,ode,15,0.9,0,0,0.6,0.5669166082488319
bound:local:ode:15,bound,local,ode,15,1.0,0,0,0.6,0.5669166082488319
bound:local:ode:16,bound,local,ode,16,0.45,1,1,0.6,0.5494270721923826
bound:local:ode:16,bound,local,ode,16,0.5,1,1,0.6,0.5494270721923826
bound:local:ode:16,bound,local,ode,16,0.6,1,1,0.6,0.5494270721923826
bound:local:ode:16,bound,local,ode,16,0.7,0,0,0.6,0.5494270721923826
bound:local:ode:16,bound,local,ode,16,0.8,0,0,0.6,0.5494270721923826
bound:local:ode:16,bound,local,ode,16,0.9,0,0,0.6,0.5494270721923826
bound:local:ode:16,bound,local,ode,16,1.0,0,0,0.6,0.5494270721923826
bound:local:ode:17,bound,local,ode,17,0.45,1,1,0.6,0.5425033199256105
bound:local:ode:17,bound,local,ode,17,0.5,1,1,0.6,0.5425033199256105
bound:local:ode:17,bound,local,ode,17,0.6,1,1,0.6,0.5425033199256105
bound:local:ode:17,bound,local,ode,17,0.7,0,0,0.6,0.5425033199256105
bound:local:ode:17,bound,local,ode,17,0.8,0,0,0.6,0.5425033199256105
bound:local:ode:17,bound,local,ode,17,0.9,0,0,0.6,0.5425033199256105
bound:local:ode:17,bound,local,ode,17,1.0,0,0,0.6,0.5425033199256105
bound:local:ode:18,bound,local,ode,18,0.45,1,1,0.6,0.5498506762288071
bound:local:ode:18,bound,local,ode,18,0.5,1,1,0.6,0.5498506762288071
bound:local:ode:18,bound,local,ode,18,0.6,1,1,0.6,0.5498506762288071
bound:local:ode:18,bound,local,ode,18,0.7,0,0,0.6,0.5498506762288071
bound:local:ode:18,bound,local,ode,18,0.8,0,0,0.6,0.5498506762288071
bound:local:ode:18,bound,local,ode,18,0.9,0,0,0.6,0.5498506762288071
bound:local:ode:18,bound,local,ode,18,1.0,0,0,0.6,0.5498506762288071
bound:local:ode:19,bound,local,ode,19,0.45,1,1,0.6,0.5496324641847101
bound:local:ode:19,bound,local,ode,19,0.5,1,1,0.6,0.5496324641847101
bound:local:ode:19,bound,local,ode,19,0.6,1,1,0.6,0.5496324641847101
bound:local:ode:19,bound,local,ode,19,0.7,0,0,0.6,0.5496324641847101
bound:local:ode:19,bound,local,ode,19,0.8,0,0,0.6,0.5496324641847101
bound:local:ode:19,bound,local,ode,19,0.9,0,0,0.6,0.5496324641847101
bound:local:ode:19,bound,local,ode,19,1.0,0,0,0.6,0.5496324641847101
bound:local:ode:20,bound,local,ode,20,0.45,1,1,0.6,0.5681607363525931
bound:local:ode:20,bound,local,ode,20,0.5,1,1,0.6,0.5681607363525931
bound:local:ode:20,bound,local,ode,20,0.6,1,1,0.6,0.5681607363525931
bound:local:ode:20,bound,local,ode,20,0.7,0,0,0.6,0.5681607363525931
bound:local:ode:20,bound,local,ode,20,0.8,0,0,0.6,0.5681607363525931
